ts_ms,perp_mark_px,perp_oracle_px,funding_rate,open_interest,perp_premium,perp_day_ntl_vlm,spot_mark_px,spot_day_ntl_vlm,circulating_supply,af_hype_balance,twap_spot_buy_hype,twap_spot_sell_hype,twap_perp_buy_hype,twap_perp_sell_hype,twap_spot_buy_full_hype,twap_spot_sell_full_hype,twap_perp_buy_full_hype,twap_perp_sell_full_hype,twap_active_count,unstake_queue_hype,unstake_maturing_24h,unstake_maturing_72h,book_mid,book_spread_bps,book_bid_depth,book_ask_depth,book_imbalance,book_spot_spread_bps,book_spot_imbalance,total_staked_hype,active_staked_hype,validator_count,af_buy_hype_window,af_buy_usdc_window,af_buy_fills,cex_inflow_hype,cex_outflow_hype,cex_net_flow_hype,cex_net_flow_usdc,cex_total_balance_hype,cex_wallets_polled,holders_count,holder_supply_ex_system,holder_top10_share,holder_top50_share,holder_top100_share,cvd_perp_1h,cvd_perp_4h,cvd_perp_24h,cvd_spot_1h,cvd_spot_4h,cvd_spot_24h,cvd_perp_trades_24h,cvd_spot_trades_24h,lsr_binance_global,lsr_binance_top_pos,lsr_binance_taker,lsr_bybit_account,lsr_okx_account,lsr_okx_top_pos,lsr_okx_taker,lsr_agg_long_frac,cex_oi_binance_hype,cex_oi_bybit_hype,cex_oi_okx_hype,cex_oi_total_hype,cex_liq_long_1h,cex_liq_short_1h,cex_liq_long_24h,cex_liq_short_24h,cex_liq_net_24h,cex_liq_count_24h,hl_liq_long_1h,hl_liq_short_1h,hl_liq_long_24h,hl_liq_short_24h,hl_liq_net_24h,hl_liq_count_24h
1779642000000,63.083,,-4.5395e-06,,-0.0005363162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779645600000,63.946,,-1.16045e-05,,-0.0005928361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.42,0.0,785.42,49280.39248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779649200000,62.944,,4.1071e-06,,-0.0004671428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.89,798.6716381800001,-15.781638180000073,-1447.602485000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779652800000,62.115,,1.25e-05,,-0.0003578121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.19,0.0,780.19,48985.00934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779656400000,61.556,,1.25e-05,,-0.0002505134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790.68,3425.61631203,-2634.93631203,-163987.55712199997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779660000000,62.375,,1.25e-05,,-0.0003727896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.98,2167.8522828299997,-1373.8722828299997,-85846.92248100002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779663600000,62.745,,1.25e-05,,-0.0003959054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,786.25406521,-786.25406521,-49912.194313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779667200000,61.855,,1.25e-05,,-8.00591e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779670800000,60.853,,1.25e-05,,-0.0003098852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.19,0.0,809.19,49847.72238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779674400000,61.323,,-1.40111e-05,,-0.0006120887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,816.1941,-816.1941,-50087.395334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779678000000,61.441,,-1.84954e-05,,-0.0006479629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779681600000,62.699,,1.25e-05,,-0.0003154572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804.82,850.1341,-45.31409999999994,-3154.1076390000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779685200000,62.431,,1.25e-05,,1.93928e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1912.19,6.84593,1905.34407,118893.66618700001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779688800000,62.093,,1.25e-05,,0.0001574287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.11,319.02793403,534.08206597,33388.15563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779692400000,63.419,,1.25e-05,,2.6016e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804.94,0.0,804.94,50066.46306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779696000000,63.559,,1.25e-05,,0.00016426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1095.0,0.0,1095.0,69735.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779699600000,63.275,,1.25e-05,,-0.0002026308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22791.59,343.26592318,22448.32407682,1427745.725909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779703200000,63.389,,1.25e-05,,-0.0002983019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,88.7187916,-88.7187916,-5631.247859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779706800000,63.375,,-1.8408e-06,,-0.0005147267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2351.79229382,-2351.79229382,-148543.038756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779710400000,62.614,,-7.2577e-06,,-0.0005580617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,771.8740918,-771.8740918,-48763.917623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779714000000,63.313,,-1.61619e-05,,-0.0006292951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,793.34407926,-793.34407926,-50025.897605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779717600000,62.869,,1.25e-05,,-0.0002939562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1973.0,0.0,1973.0,124577.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779721200000,62.545,,1.25e-05,,-0.0003402144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779724800000,62.07,,9.5653e-06,,-0.0004234777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,784.7941,-784.7941,-49059.048779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779728400000,61.905,,3.2789e-06,,-0.0004737692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828.3741,7784.8383035,-6956.4642035,-432030.17990100005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779732000000,61.681,,1.25e-05,,9.8484e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.2841,-0.2841,-17.607381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779735600000,62.011,,1.25e-05,,0.0001839266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1130.0,0.0,1130.0,69974.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779739200000,61.272,,1.25e-05,,0.0001129733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805.14,0.0,805.14,49701.2922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779742800000,61.458,,1.25e-05,,0.0002576076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.0,0.5,30.7425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779746400000,61.21,,1.25e-05,,0.0001754346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,0.0,11.0,677.644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779750000000,61.097,,1.25e-05,,0.0001737631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779753600000,60.026,,1.25e-05,,5.64279e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,139.27657172,-138.27657172,-8306.638714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779757200000,59.246,,1.25e-05,,-0.0002250238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669.5900000000001,0.0,1669.5900000000001,99319.669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779760800000,58.996,,1.25e-05,,-0.0003049547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.9841,105.9841,0.0,-12.188170999999784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779764400000,59.293,,1.25e-05,,-0.0002380726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.72744724,0.35742603,20.37002121,1207.0506750000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779768000000,59.968,,1.25e-05,,-8.23382e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779771600000,60.268,,1.25e-05,,7.39824e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779775200000,60.496,,1.25e-05,,-0.000289192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779778800000,59.728,,1.25e-05,,-0.0001423735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779782400000,59.495,,1.0627e-05,,-0.0004149844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779786000000,59.641,,1.25e-05,,-0.0003766842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14441.119754800002,0.0,14441.119754800002,859282.388583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779789600000,61.407,,4.6295e-06,,-0.0004629642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1172.0,0.0,1172.0,72149.492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779793200000,61.146,,1.25e-05,,-0.0003906232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1617.6482,-1617.6482,-98982.425308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779796800000,62.128,,1.25e-05,,-0.0003858359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1120.0,2845.75186492,-1725.7518649200001,-104593.56571499999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779800400000,63.584,,2.6659e-06,,-0.0004786726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1571.7082,-1571.7082,-98928.032247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779804000000,63.451,,1.25e-05,,-0.0001661601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7745.615600000001,-7745.615600000001,-492794.442252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779807600000,62.474,,1.25e-05,,-0.0002512978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1109.0,6446.067599999999,-5337.067599999999,-338361.53186600003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779811200000,62.719,,-7.3128e-06,,-0.0005585021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779814800000,61.473,,1.25e-05,,-0.0003536819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2589.6464,-2589.6464,-158636.464009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779818400000,61.66,,9.4068e-06,,-0.0004247456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,810.1141,-810.1141,-49747.486652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779822000000,60.73,,1.25e-05,,-0.0003116845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811.25,1147.9335,-336.6835000000001,-20655.722675000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779825600000,59.648,,1.25e-05,,0.0003814749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832.46,0.0,832.46,49455.61614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779829200000,58.981,,1.25e-05,,-0.0002406864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,10.0,597.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779832800000,59.698,,-1.29086e-05,,-0.0006032692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779836400000,59.509,,1.25e-05,,-0.000218932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779840000000,60.738,,9.2666e-06,,-0.0004258669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1155.0,0.0,1155.0,69618.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779843600000,60.018,,9.678e-06,,-0.0004225757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,316.31386699,-316.31386699,-19150.019163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779847200000,60.641,,-1.3393e-05,,-0.0006071436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,242.299959,-242.299959,-14552.293237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779850800000,60.014,,-2.57214e-05,,-0.0007057709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779854400000,60.684,,1.25e-05,,-0.0003691652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1167.9335,-1167.9335,-69841.255366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779858000000,61.809,,-4.083e-06,,-0.0005326644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2281.0,0.0,2281.0,139465.522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779861600000,62.344,,1.25e-05,,-0.0003378965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1123.0,0.0,1123.0,69694.503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779865200000,62.094,,1.25e-05,,-0.0001931563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1116.0,0.0,1116.0,69364.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779868800000,62.211,,1.25e-05,,-0.0003901368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.1,-0.1,-6.2127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779872400000,62.825,,1.9923e-06,,-0.0004840616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16807.549959000004,2474.6164,14332.933559000005,897342.4147519999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779876000000,62.487,,-1.2535e-06,,-0.0005100279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4727.5045538,-4727.5045538,-297303.04203400004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779879600000,62.261,,-4.59018e-05,,-0.0008672144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,784.6941,-784.6941,-49419.249723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779883200000,61.86,,-3.62222e-05,,-0.0007897773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779886800000,60.781,,1.25e-05,,-0.0003197754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1453.3017,-1453.3017,-87803.70798199999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779890400000,59.977,,1.25e-05,,-0.0001377858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.3682,0.0,199.3682,12139.330329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779894000000,60.485,,1.25e-05,,9.54247e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779897600000,60.418,,1.25e-05,,5.79977e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,164.04093756,-164.04093756,-9827.364487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779901200000,59.395,,1.25e-05,,-0.0003375098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1678.78,1181.9335,496.8464999999999,29107.884529000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779904800000,59.379,,-2.56396e-05,,-0.0007051164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1180.157384,-1180.157384,-69747.362962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779908400000,60.107,,1.25e-05,,-0.0002546508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.28010373,-0.28010373,-16.755244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779912000000,60.374,,1.25e-05,,0.0001540143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779915600000,59.758,,1.25e-05,,0.0002055119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779919200000,58.03,,1.25e-05,,2.85414e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5790.0,981.9335,4808.0665,286130.919462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779922800000,57.618,,1.25e-05,,-0.0001887929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1206.9335,-1206.9335,-69798.171238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779926400000,57.869,,-1.22083e-05,,-0.0005976663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.32,900.001544,-39.68154399999992,-2166.5723209999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779930000000,57.94,,-2.39903e-05,,-0.0006919223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,80.2468591,-80.2468591,-4645.195374999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779933600000,58.34,,-2.64137e-05,,-0.0007113096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779937200000,57.057,,-2.2577e-06,,-0.0005180617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,393.28229999999996,-393.28229999999996,-22575.790169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779940800000,57.456,,-7.7945e-06,,-0.0005623557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779944400000,56.972,,1.25e-05,,-0.0001882222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779948000000,57.102,,1.25e-05,,-0.0001479516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,124.60265328999999,-124.60265328999999,-7075.683125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779951600000,58.046,,1.25e-05,,-0.0001447964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779955200000,56.721,,1.25e-05,,-0.000178916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1210.0,5087.959005350001,-3877.9590053500006,-218302.45320000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779958800000,57.442,,-3.523e-07,,-0.0005028187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38724.331544,917.77110413,37806.56043987,2156875.6714439997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779962400000,56.617,,1.25e-05,,-0.0002993149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.59650659,1005.8225,-986.22599341,-56472.554165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779966000000,57.05,,1.25e-05,,-0.0003727717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779969600000,57.255,,1.25e-05,,-0.0002316627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779973200000,57.304,,1.25e-05,,-0.0001394431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1220.0,22.34,1197.66,68052.708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779976800000,57.322,,1.25e-05,,-5.29399e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779980400000,57.661,,1.25e-05,,-6.87351e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.9825,264.9825,0.0,-66.77558999999928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779984000000,59.371,,1.25e-05,,6.803e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,853.2825,-853.2825,-49772.821507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779987600000,59.397,,1.25e-05,,5.3798e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7128.1592,-7128.1592,-422916.10320300004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779991200000,60.706,,1.01801e-05,,-0.000418559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1161.0,9746.4959,-8585.4959,-519090.7556699999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779994800000,60.92,,6.0078e-06,,-0.0004519376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1632.115,-1632.115,-99129.65388200001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779998400000,60.664,,1.25e-05,,-0.0003385383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1149.0,1613.1799999999998,-464.17999999999984,-28847.072384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780002000000,61.842,,1.25e-05,,-0.0002870455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2029.0,970.2625,1058.7375,65985.71577800001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780005600000,61.634,,1.25e-05,,-8.06156e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.9825,1075.869959,-1030.887459,-63729.804949000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780009200000,61.52,,1.25e-05,,3.04192e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1845.26,-1845.26,-114073.97320000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780012800000,61.981,,1.25e-05,,6.27779e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1122.0,0.0,1122.0,69643.662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780016400000,61.901,,1.25e-05,,0.0002471112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780020000000,60.41,,1.25e-05,,0.0001862162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.9825,23.9825,0.0,-6.643152999999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780023600000,61.285,,1.25e-05,,2.49142e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780027200000,61.651,,1.25e-05,,-0.0002105586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1139.0,0.18,1138.82,70002.1885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780030800000,61.373,,1.25e-05,,-3.91422e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780034400000,61.999,,1.25e-05,,2.03433e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0825,-0.0825,-5.102212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780038000000,62.814,,1.25e-05,,0.0002090052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1127.0,0.0,1127.0,70549.073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780041600000,62.929,,1.25e-05,,0.0003503064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,148.4925,-148.4925,-9357.99735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780045200000,62.744,,1.34569e-05,,0.0006076551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23955.729958999997,0.0,23955.729958999997,1514653.3060860003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780048800000,62.175,,1.25e-05,,0.00036432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
